2026-09-08 00:13:27 startup archives install
2026-09-08 00:13:38 status installed libnettle8t64:amd64 3.9.1-2.2build1
2026-09-08 00:13:38 configure libunistring5:amd64 1.1-2build1 <none>
2026-09-08 00:13:38 status unpacked libunistring5:amd64 1.1-2build1
2026-09-08 00:13:38 status half-configured libunistring5:amd64 1.1-2build1
2026-09-08 00:13:38 status installed libunistring5:amd64 1.1-2build1
2026-09-08 00:13:38 configure libffi8:amd64 3.4.6-1build1 <none>
2026-09-08 00:13:38 status unpacked libffi8:amd64 3.4.6-1build1
2026-09-08 00:13:38 status half-configured libffi8:amd64 3.4.6-1build1
2026-09-08 00:13:38 status installed libffi8:amd64 3.4.6-1build1
2026-09-08 00:13:38 configure libhogweed6t64:amd64 3.9.1-2.2build1 <none>
2026-09-08 00:13:38 status unpacked libhogweed6t64:amd64 3.9.1-2.2build1
2026-09-08 00:13:38 status half-configured libhogweed6t64:amd64 3.9.1-2.2build1
2026-09-08 00:13:38 status installed libhogweed6t64:amd64 3.9.1-2.2build1
2026-09-08 00:13:38 configure gpgv:amd64 2.4.4-2ubuntu17 <none>
2026-09-08 00:13:38 status unpacked gpgv:amd64 2.4.4-2ubuntu17
2026-09-08 00:13:38 status half-configured gpgv:amd64 2.4.4-2ubuntu17
2026-09-08 00:13:38 status installed gpgv:amd64 2.4.4-2ubuntu17
2026-09-08 00:13:38 configure libxxhash0:amd64 0.8.2-2build1 <none>
2026-09-08 00:13:38 status unpacked libxxhash0:amd64 0.8.2-2build1
2026-09-08 00:13:38 status half-configured libxxhash0:amd64 0.8.2-2build1
2026-09-08 00:13:38 status installed libxxhash0:amd64 0.8.2-2build1
2026-09-08 00:13:38 configure libtasn1-6:amd64 4.19.0-3build1 <none>
2026-09-08 00:13:38 status unpacked libtasn1-6:amd64 4.19.0-3build1
2026-09-08 00:13:38 status half-configured libtasn1-6:amd64 4.19.0-3build1
2026-09-08 00:13:38 status installed libtasn1-6:amd64 4.19.0-3build1
2026-09-08 00:13:38 configure libstdc++6:amd64 14-20240412-0ubuntu1 <none>
2026-09-08 00:13:38 status unpacked libstdc++6:amd64 14-20240412-0ubuntu1
2026-09-08 00:13:38 status half-configured libstdc++6:amd64 14-20240412-0ubuntu1
2026-09-08 00:13:38 status installed libstdc++6:amd64 14-20240412-0ubuntu1
2026-09-08 00:13:38 configure libidn2-0:amd64 2.3.7-2build1 <none>
2026-09-08 00:13:38 status unpacked libidn2-0:amd64 2.3.7-2build1
2026-09-08 00:13:38 status half-configured libidn2-0:amd64 2.3.7-2build1
2026-09-08 00:13:38 status installed libidn2-0:amd64 2.3.7-2build1
2026-09-08 00:13:38 configure libp11-kit0:amd64 0.25.3-4ubuntu2 <none>
2026-09-08 00:13:38 status unpacked libp11-kit0:amd64 0.25.3-4ubuntu2
2026-09-08 00:13:38 status half-configured libp11-kit0:amd64 0.25.3-4ubuntu2
2026-09-08 00:13:38 status installed libp11-kit0:amd64 0.25.3-4ubuntu2
2026-09-08 00:13:38 configure libapt-pkg6.0t64:amd64 2.7.14build2 <none>
2026-09-08 00:13:38 status unpacked libapt-pkg6.0t64:amd64 2.7.14build2
2026-09-08 00:13:38 status half-configured libapt-pkg6.0t64:amd64 2.7.14build2
2026-09-08 00:13:38 status installed libapt-pkg6.0t64:amd64 2.7.14build2
2026-09-08 00:13:38 configure libgnutls30t64:amd64 3.8.3-1.1ubuntu3 <none>
2026-09-08 00:13:38 status unpacked libgnutls30t64:amd64 3.8.3-1.1ubuntu3
2026-09-08 00:13:38 status half-configured libgnutls30t64:amd64 3.8.3-1.1ubuntu3
2026-09-08 00:13:38 status installed libgnutls30t64:amd64 3.8.3-1.1ubuntu3
2026-09-08 00:13:38 configure apt:amd64 2.7.14build2 <none>
2026-09-08 00:13:38 status unpacked apt:amd64 2.7.14build2
2026-09-08 00:13:38 status half-configured apt:amd64 2.7.14build2
2026-09-08 00:13:38 status installed apt:amd64 2.7.14build2
2026-09-08 00:13:38 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-09-08 00:13:38 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-09-08 00:13:38 status installed libc-bin:amd64 2.39-0ubuntu8
2026-09-08 00:13:43 startup archives unpack
2026-09-08 00:13:43 upgrade apt:amd64 2.7.14build2 2.7.14build2
2026-09-08 00:13:43 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-09-08 00:13:43 status half-configured apt:amd64 2.7.14build2
2026-09-08 00:13:43 status unpacked apt:amd64 2.7.14build2
2026-09-08 00:13:43 status half-installed apt:amd64 2.7.14build2
2026-09-08 00:13:43 status unpacked apt:amd64 2.7.14build2
2026-09-08 00:13:43 startup packages configure
2026-09-08 00:13:43 configure apt:amd64 2.7.14build2 <none>
2026-09-08 00:13:43 status unpacked apt:amd64 2.7.14build2
2026-09-08 00:13:43 status half-configured apt:amd64 2.7.14build2
2026-09-08 00:13:44 status installed apt:amd64 2.7.14build2
2026-09-08 00:13:44 startup packages configure
2026-09-08 00:13:44 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-09-08 00:13:44 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-09-08 00:13:44 status installed libc-bin:amd64 2.39-0ubuntu8
2026-09-08 00:13:49 startup archives unpack
2026-09-08 00:13:49 upgrade base-files:amd64 13ubuntu10 13ubuntu10
2026-09-08 00:13:49 status half-configured base-files:amd64 13ubuntu10
2026-09-08 00:13:49 status unpacked base-files:amd64 13ubuntu10
2026-09-08 00:13:49 status half-installed base-files:amd64 13ubuntu10
2026-09-08 00:13:49 status unpacked base-files:amd64 13ubuntu10
2026-09-08 00:13:49 startup packages configure
2026-09-08 00:13:49 configure base-files:amd64 13ubuntu10 <none>
2026-09-08 00:13:49 status unpacked base-files:amd64 13ubuntu10
2026-09-08 00:13:49 status half-configured base-files:amd64 13ubuntu10
2026-09-08 00:13:49 status installed base-files:amd64 13ubuntu10
2026-09-08 00:13:50 startup packages configure
2026-09-08 00:13:54 startup archives unpack
2026-09-08 00:13:54 upgrade base-passwd:amd64 3.6.3build1 3.6.3build1
2026-09-08 00:13:54 status half-configured base-passwd:amd64 3.6.3build1
2026-09-08 00:13:54 status unpacked base-passwd:amd64 3.6.3build1
2026-09-08 00:13:54 status half-installed base-passwd:amd64 3.6.3build1
2026-09-08 00:13:54 status unpacked base-passwd:amd64 3.6.3build1
2026-09-08 00:13:54 startup packages configure
2026-09-08 00:13:54 configure base-passwd:amd64 3.6.3build1 <none>
2026-09-08 00:13:54 status unpacked base-passwd:amd64 3.6.3build1
2026-09-08 00:13:54 status half-configured base-passwd:amd64 3.6.3build1
2026-09-08 00:13:54 status installed base-passwd:amd64 3.6.3build1
2026-09-08 00:13:55 startup packages configure
2026-09-08 00:13:59 startup archives unpack
2026-09-08 00:13:59 upgrade bash:amd64 5.2.21-2ubuntu4 5.2.21-2ubuntu4
2026-09-08 00:13:59 status half-configured bash:amd64 5.2.21-2ubuntu4
2026-09-08 00:13:59 status unpacked bash:amd64 5.2.21-2ubuntu4
2026-09-08 00:13:59 status half-installed bash:amd64 5.2.21-2ubuntu4
2026-09-08 00:13:59 status triggers-pending debianutils:amd64 5.17build1
2026-09-08 00:13:59 status unpacked bash:amd64 5.2.21-2ubuntu4
2026-09-08 00:13:59 startup packages configure
2026-09-08 00:13:59 configure bash:amd64 5.2.21-2ubuntu4 <none>
2026-09-08 00:13:59 status unpacked bash:amd64 5.2.21-2ubuntu4
2026-09-08 00:13:59 status half-configured bash:amd64 5.2.21-2ubuntu4
2026-09-08 00:13:59 status installed bash:amd64 5.2.21-2ubuntu4
2026-09-08 00:14:00 startup packages configure
2026-09-08 00:14:00 trigproc debianutils:amd64 5.17build1 <none>
2026-09-08 00:14:00 status half-configured debianutils:amd64 5.17build1
2026-09-08 00:14:00 status installed debianutils:amd64 5.17build1
2026-09-08 00:14:04 startup archives unpack
2026-09-08 00:14:04 upgrade bsdutils:amd64 1:2.39.3-9ubuntu6 1:2.39.3-9ubuntu6
2026-09-08 00:14:04 status half-configured bsdutils:amd64 1:2.39.3-9ubuntu6
2026-09-08 00:14:04 status unpacked bsdutils:amd64 1:2.39.3-9ubuntu6
2026-09-08 00:14:04 status half-installed bsdutils:amd64 1:2.39.3-9ubuntu6
2026-09-08 00:14:04 status unpacked bsdutils:amd64 1:2.39.3-9ubuntu6
2026-09-08 00:14:04 startup packages configure
2026-09-08 00:14:04 configure bsdutils:amd64 1:2.39.3-9ubuntu6 <none>
2026-09-08 00:14:04 status unpacked bsdutils:amd64 1:2.39.3-9ubuntu6
2026-09-08 00:14:04 status half-configured bsdutils:amd64 1:2.39.3-9ubuntu6
2026-09-08 00:14:04 status installed bsdutils:amd64 1:2.39.3-9ubuntu6
2026-09-08 00:14:04 startup packages configure
2026-09-08 00:14:08 startup archives unpack
2026-09-08 00:14:08 upgrade coreutils:amd64 9.4-3ubuntu6 9.4-3ubuntu6
2026-09-08 00:14:08 status half-configured coreutils:amd64 9.4-3ubuntu6
2026-09-08 00:14:09 status unpacked coreutils:amd64 9.4-3ubuntu6
2026-09-08 00:14:09 status half-installed coreutils:amd64 9.4-3ubuntu6
2026-09-08 00:14:09 status unpacked coreutils:amd64 9.4-3ubuntu6
2026-09-08 00:14:09 startup packages configure
2026-09-08 00:14:09 configure coreutils:amd64 9.4-3ubuntu6 <none>
2026-09-08 00:14:09 status unpacked coreutils:amd64 9.4-3ubuntu6
2026-09-08 00:14:09 status half-configured coreutils:amd64 9.4-3ubuntu6
2026-09-08 00:14:09 status installed coreutils:amd64 9.4-3ubuntu6
2026-09-08 00:14:09 startup packages configure
2026-09-08 00:14:13 startup archives unpack
2026-09-08 00:14:13 upgrade dash:amd64 0.5.12-6ubuntu5 0.5.12-6ubuntu5
2026-09-08 00:14:13 status half-configured dash:amd64 0.5.12-6ubuntu5
2026-09-08 00:14:13 status unpacked dash:amd64 0.5.12-6ubuntu5
2026-09-08 00:14:13 status half-installed dash:amd64 0.5.12-6ubuntu5
2026-09-08 00:14:13 status triggers-pending debianutils:amd64 5.17build1
2026-09-08 00:14:13 status unpacked dash:amd64 0.5.12-6ubuntu5
2026-09-08 00:14:14 startup packages configure
2026-09-08 00:14:14 configure dash:amd64 0.5.12-6ubuntu5 <none>
2026-09-08 00:14:14 status unpacked dash:amd64 0.5.12-6ubuntu5
2026-09-08 00:14:14 status half-configured dash:amd64 0.5.12-6ubuntu5
2026-09-08 00:14:14 status installed dash:amd64 0.5.12-6ubuntu5
2026-09-08 00:14:14 startup packages configure
2026-09-08 00:14:14 trigproc debianutils:amd64 5.17build1 <none>
2026-09-08 00:14:14 status half-configured debianutils:amd64 5.17build1
2026-09-08 00:14:14 status installed debianutils:amd64 5.17build1
2026-09-08 00:14:18 startup archives unpack
2026-09-08 00:14:18 upgrade debconf:all 1.5.86ubuntu1 1.5.86ubuntu1
2026-09-08 00:14:18 status half-configured debconf:all 1.5.86ubuntu1
2026-09-08 00:14:18 status unpacked debconf:all 1.5.86ubuntu1
2026-09-08 00:14:18 status half-installed debconf:all 1.5.86ubuntu1
2026-09-08 00:14:18 status unpacked debconf:all 1.5.86ubuntu1
2026-09-08 00:14:19 startup packages configure
2026-09-08 00:14:19 configure debconf:all 1.5.86ubuntu1 <none>
2026-09-08 00:14:19 status unpacked debconf:all 1.5.86ubuntu1
2026-09-08 00:14:19 status half-configured debconf:all 1.5.86ubuntu1
2026-09-08 00:14:19 status installed debconf:all 1.5.86ubuntu1
2026-09-08 00:14:19 startup packages configure
2026-09-08 00:14:23 startup archives unpack
2026-09-08 00:14:23 upgrade debianutils:amd64 5.17build1 5.17build1
2026-09-08 00:14:23 status half-configured debianutils:amd64 5.17build1
2026-09-08 00:14:23 status unpacked debianutils:amd64 5.17build1
2026-09-08 00:14:23 status half-installed debianutils:amd64 5.17build1
2026-09-08 00:14:23 status unpacked debianutils:amd64 5.17build1
2026-09-08 00:14:24 startup packages configure
2026-09-08 00:14:24 configure debianutils:amd64 5.17build1 <none>
2026-09-08 00:14:24 status unpacked debianutils:amd64 5.17build1
2026-09-08 00:14:24 status half-configured debianutils:amd64 5.17build1
2026-09-08 00:14:24 status installed debianutils:amd64 5.17build1
2026-09-08 00:14:24 startup packages configure
2026-09-08 00:14:28 startup archives unpack
2026-09-08 00:14:28 upgrade diffutils:amd64 1:3.10-1build1 1:3.10-1build1
2026-09-08 00:14:28 status half-configured diffutils:amd64 1:3.10-1build1
2026-09-08 00:14:28 status unpacked diffutils:amd64 1:3.10-1build1
2026-09-08 00:14:28 status half-installed diffutils:amd64 1:3.10-1build1
2026-09-08 00:14:28 status unpacked diffutils:amd64 1:3.10-1build1
2026-09-08 00:14:28 startup packages configure
2026-09-08 00:14:28 configure diffutils:amd64 1:3.10-1build1 <none>
2026-09-08 00:14:28 status unpacked diffutils:amd64 1:3.10-1build1
2026-09-08 00:14:28 status half-configured diffutils:amd64 1:3.10-1build1
2026-09-08 00:14:28 status installed diffutils:amd64 1:3.10-1build1
2026-09-08 00:14:29 startup packages configure
2026-09-08 00:14:33 startup archives unpack
2026-09-08 00:14:33 upgrade dpkg:amd64 1.22.6ubuntu6 1.22.6ubuntu6
2026-09-08 00:14:33 status half-configured dpkg:amd64 1.22.6ubuntu6
2026-09-08 00:14:33 status unpacked dpkg:amd64 1.22.6ubuntu6
2026-09-08 00:14:33 status half-installed dpkg:amd64 1.22.6ubuntu6
2026-09-08 00:14:33 status unpacked dpkg:amd64 1.22.6ubuntu6
2026-09-08 00:14:33 startup packages configure
2026-09-08 00:14:33 configure dpkg:amd64 1.22.6ubuntu6 <none>
2026-09-08 00:14:33 status unpacked dpkg:amd64 1.22.6ubuntu6
2026-09-08 00:14:33 status half-configured dpkg:amd64 1.22.6ubuntu6
2026-09-08 00:14:33 status installed dpkg:amd64 1.22.6ubuntu6
2026-09-08 00:14:34 startup packages configure
2026-09-08 00:14:39 startup archives unpack
2026-09-08 00:14:39 upgrade e2fsprogs:amd64 1.47.0-2.4~exp1ubuntu4 1.47.0-2.4~exp1ubuntu4
2026-09-08 00:14:39 status half-configured e2fsprogs:amd64 1.47.0-2.4~exp1ubuntu4
2026-09-08 00:14:39 status unpacked e2fsprogs:amd64 1.47.0-2.4~exp1ubuntu4
2026-09-08 00:14:39 status half-installed e2fsprogs:amd64 1.47.0-2.4~exp1ubuntu4
2026-09-08 00:14:39 status unpacked e2fsprogs:amd64 1.47.0-2.4~exp1ubuntu4
2026-09-08 00:14:39 startup packages configure
2026-09-08 00:14:39 configure e2fsprogs:amd64 1.47.0-2.4~exp1ubuntu4 <none>
2026-09-08 00:14:39 status unpacked e2fsprogs:amd64 1.47.0-2.4~exp1ubuntu4
2026-09-08 00:14:39 status half-configured e2fsprogs:amd64 1.47.0-2.4~exp1ubuntu4
2026-09-08 00:14:39 status installed e2fsprogs:amd64 1.47.0-2.4~exp1ubuntu4
2026-09-08 00:14:43 startup archives unpack
2026-09-08 00:14:43 upgrade findutils:amd64 4.9.0-5build1 4.9.0-5build1
2026-09-08 00:14:43 status half-configured findutils:amd64 4.9.0-5build1
2026-09-08 00:14:43 status unpacked findutils:amd64 4.9.0-5build1
2026-09-08 00:14:43 status half-installed findutils:amd64 4.9.0-5build1
2026-09-08 00:14:43 status unpacked findutils:amd64 4.9.0-5build1
2026-09-08 00:14:44 startup packages configure
2026-09-08 00:14:44 configure findutils:amd64 4.9.0-5build1 <none>
2026-09-08 00:14:44 status unpacked findutils:amd64 4.9.0-5build1
2026-09-08 00:14:44 status half-configured findutils:amd64 4.9.0-5build1
2026-09-08 00:14:44 status installed findutils:amd64 4.9.0-5build1
2026-09-08 00:14:44 startup packages configure
2026-09-08 00:14:48 startup archives unpack
2026-09-08 00:14:48 upgrade gcc-14-base:amd64 14-20240412-0ubuntu1 14-20240412-0ubuntu1
2026-09-08 00:14:48 status half-configured gcc-14-base:amd64 14-20240412-0ubuntu1
2026-09-08 00:14:48 status unpacked gcc-14-base:amd64 14-20240412-0ubuntu1
2026-09-08 00:14:48 status half-installed gcc-14-base:amd64 14-20240412-0ubuntu1
2026-09-08 00:14:48 status unpacked gcc-14-base:amd64 14-20240412-0ubuntu1
2026-09-08 00:14:48 startup packages configure
2026-09-08 00:14:48 configure gcc-14-base:amd64 14-20240412-0ubuntu1 <none>
2026-09-08 00:14:48 status unpacked gcc-14-base:amd64 14-20240412-0ubuntu1
2026-09-08 00:14:48 status half-configured gcc-14-base:amd64 14-20240412-0ubuntu1
2026-09-08 00:14:48 status installed gcc-14-base:amd64 14-20240412-0ubuntu1
2026-09-08 00:14:49 startup packages configure
2026-09-08 00:14:53 startup archives unpack
2026-09-08 00:14:53 upgrade gpgv:amd64 2.4.4-2ubuntu17 2.4.4-2ubuntu17
2026-09-08 00:14:53 status half-configured gpgv:amd64 2.4.4-2ubuntu17
2026-09-08 00:14:53 status unpacked gpgv:amd64 2.4.4-2ubuntu17
2026-09-08 00:14:53 status half-installed gpgv:amd64 2.4.4-2ubuntu17
2026-09-08 00:14:53 status unpacked gpgv:amd64 2.4.4-2ubuntu17
2026-09-08 00:14:54 startup packages configure
2026-09-08 00:14:54 configure gpgv:amd64 2.4.4-2ubuntu17 <none>
2026-09-08 00:14:54 status unpacked gpgv:amd64 2.4.4-2ubuntu17
2026-09-08 00:14:54 status half-configured gpgv:amd64 2.4.4-2ubuntu17
2026-09-08 00:14:54 status installed gpgv:amd64 2.4.4-2ubuntu17
2026-09-08 00:14:54 startup packages configure
2026-09-08 00:14:58 startup archives unpack
2026-09-08 00:14:58 upgrade grep:amd64 3.11-4build1 3.11-4build1
2026-09-08 00:14:58 status half-configured grep:amd64 3.11-4build1
2026-09-08 00:14:58 status unpacked grep:amd64 3.11-4build1
2026-09-08 00:14:58 status half-installed grep:amd64 3.11-4build1
2026-09-08 00:14:58 status unpacked grep:amd64 3.11-4build1
2026-09-08 00:14:58 startup packages configure
2026-09-08 00:14:58 configure grep:amd64 3.11-4build1 <none>
2026-09-08 00:14:58 status unpacked grep:amd64 3.11-4build1
2026-09-08 00:14:58 status half-configured grep:amd64 3.11-4build1
2026-09-08 00:14:58 status installed grep:amd64 3.11-4build1
2026-09-08 00:14:59 startup packages configure
2026-09-08 00:15:03 startup archives unpack
2026-09-08 00:15:03 upgrade gzip:amd64 1.12-1ubuntu3 1.12-1ubuntu3
2026-09-08 00:15:03 status half-configured gzip:amd64 1.12-1ubuntu3
2026-09-08 00:15:03 status unpacked gzip:amd64 1.12-1ubuntu3
2026-09-08 00:15:03 status half-installed gzip:amd64 1.12-1ubuntu3
2026-09-08 00:15:03 status unpacked gzip:amd64 1.12-1ubuntu3
2026-09-08 00:15:03 startup packages configure
2026-09-08 00:15:03 configure gzip:amd64 1.12-1ubuntu3 <none>
2026-09-08 00:15:03 status unpacked gzip:amd64 1.12-1ubuntu3
2026-09-08 00:15:03 status half-configured gzip:amd64 1.12-1ubuntu3
2026-09-08 00:15:03 status installed gzip:amd64 1.12-1ubuntu3
2026-09-08 00:15:04 startup packages configure
2026-09-08 00:15:08 startup archives unpack
2026-09-08 00:15:08 upgrade hostname:amd64 3.23+nmu2ubuntu2 3.23+nmu2ubuntu2
2026-09-08 00:15:08 status half-configured hostname:amd64 3.23+nmu2ubuntu2
2026-09-08 00:15:08 status unpacked hostname:amd64 3.23+nmu2ubuntu2
2026-09-08 00:15:08 status half-installed hostname:amd64 3.23+nmu2ubuntu2
2026-09-08 00:15:08 status unpacked hostname:amd64 3.23+nmu2ubuntu2
2026-09-08 00:15:08 startup packages configure
2026-09-08 00:15:08 configure hostname:amd64 3.23+nmu2ubuntu2 <none>
2026-09-08 00:15:08 status unpacked hostname:amd64 3.23+nmu2ubuntu2
2026-09-08 00:15:08 status half-configured hostname:amd64 3.23+nmu2ubuntu2
2026-09-08 00:15:08 status installed hostname:amd64 3.23+nmu2ubuntu2
2026-09-08 00:15:08 startup packages configure
2026-09-08 00:15:12 startup archives unpack
2026-09-08 00:15:12 upgrade init-system-helpers:all 1.66ubuntu1 1.66ubuntu1
2026-09-08 00:15:12 status half-configured init-system-helpers:all 1.66ubuntu1
2026-09-08 00:15:12 status unpacked init-system-helpers:all 1.66ubuntu1
2026-09-08 00:15:12 status half-installed init-system-helpers:all 1.66ubuntu1
2026-09-08 00:15:12 status unpacked init-system-helpers:all 1.66ubuntu1
2026-09-08 00:15:13 startup packages configure
2026-09-08 00:15:13 configure init-system-helpers:all 1.66ubuntu1 <none>
2026-09-08 00:15:13 status unpacked init-system-helpers:all 1.66ubuntu1
2026-09-08 00:15:13 status half-configured init-system-helpers:all 1.66ubuntu1
2026-09-08 00:15:13 status installed init-system-helpers:all 1.66ubuntu1
2026-09-08 00:15:13 startup packages configure
2026-09-08 00:15:17 startup archives unpack
2026-09-08 00:15:17 upgrade libacl1:amd64 2.3.2-1build1 2.3.2-1build1
2026-09-08 00:15:17 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-09-08 00:15:17 status half-configured libacl1:amd64 2.3.2-1build1
2026-09-08 00:15:17 status unpacked libacl1:amd64 2.3.2-1build1
2026-09-08 00:15:17 status half-installed libacl1:amd64 2.3.2-1build1
2026-09-08 00:15:17 status unpacked libacl1:amd64 2.3.2-1build1
2026-09-08 00:15:17 startup packages configure
2026-09-08 00:15:17 configure libacl1:amd64 2.3.2-1build1 <none>
2026-09-08 00:15:17 status unpacked libacl1:amd64 2.3.2-1build1
2026-09-08 00:15:17 status half-configured libacl1:amd64 2.3.2-1build1
2026-09-08 00:15:17 status installed libacl1:amd64 2.3.2-1build1
2026-09-08 00:15:18 startup packages configure
2026-09-08 00:15:18 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-09-08 00:15:18 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-09-08 00:15:18 status installed libc-bin:amd64 2.39-0ubuntu8
2026-09-08 00:15:22 startup archives unpack
2026-09-08 00:15:22 upgrade libapt-pkg6.0t64:amd64 2.7.14build2 2.7.14build2
2026-09-08 00:15:22 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-09-08 00:15:22 status half-configured libapt-pkg6.0t64:amd64 2.7.14build2
2026-09-08 00:15:22 status unpacked libapt-pkg6.0t64:amd64 2.7.14build2
2026-09-08 00:15:22 status half-installed libapt-pkg6.0t64:amd64 2.7.14build2
2026-09-08 00:15:22 status unpacked libapt-pkg6.0t64:amd64 2.7.14build2
2026-09-08 00:15:22 startup packages configure
2026-09-08 00:15:22 configure libapt-pkg6.0t64:amd64 2.7.14build2 <none>
2026-09-08 00:15:22 status unpacked libapt-pkg6.0t64:amd64 2.7.14build2
2026-09-08 00:15:22 status half-configured libapt-pkg6.0t64:amd64 2.7.14build2
2026-09-08 00:15:22 status installed libapt-pkg6.0t64:amd64 2.7.14build2
2026-09-08 00:15:22 startup packages configure
2026-09-08 00:15:22 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-09-08 00:15:22 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-09-08 00:15:22 status installed libc-bin:amd64 2.39-0ubuntu8
2026-09-08 00:15:27 startup archives unpack
2026-09-08 00:15:27 upgrade libassuan0:amd64 2.5.6-1build1 2.5.6-1build1
2026-09-08 00:15:27 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-09-08 00:15:27 status half-configured libassuan0:amd64 2.5.6-1build1
2026-09-08 00:15:27 status unpacked libassuan0:amd64 2.5.6-1build1
2026-09-08 00:15:27 status half-installed libassuan0:amd64 2.5.6-1build1
2026-09-08 00:15:27 status unpacked libassuan0:amd64 2.5.6-1build1
2026-09-08 00:15:27 startup packages configure
2026-09-08 00:15:27 configure libassuan0:amd64 2.5.6-1build1 <none>
2026-09-08 00:15:27 status unpacked libassuan0:amd64 2.5.6-1build1
2026-09-08 00:15:27 status half-configured libassuan0:amd64 2.5.6-1build1
2026-09-08 00:15:27 status installed libassuan0:amd64 2.5.6-1build1
2026-09-08 00:15:27 startup packages configure
2026-09-08 00:15:27 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-09-08 00:15:27 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-09-08 00:15:27 status installed libc-bin:amd64 2.39-0ubuntu8
2026-09-08 00:15:32 startup archives unpack
2026-09-08 00:15:32 upgrade libattr1:amd64 1:2.5.2-1build1 1:2.5.2-1build1
2026-09-08 00:15:32 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-09-08 00:15:32 status half-configured libattr1:amd64 1:2.5.2-1build1
2026-09-08 00:15:32 status unpacked libattr1:amd64 1:2.5.2-1build1
2026-09-08 00:15:32 status half-installed libattr1:amd64 1:2.5.2-1build1
2026-09-08 00:15:32 status unpacked libattr1:amd64 1:2.5.2-1build1
2026-09-08 00:15:32 startup packages configure
2026-09-08 00:15:32 configure libattr1:amd64 1:2.5.2-1build1 <none>
2026-09-08 00:15:32 status unpacked libattr1:amd64 1:2.5.2-1build1
2026-09-08 00:15:32 status half-configured libattr1:amd64 1:2.5.2-1build1
2026-09-08 00:15:32 status installed libattr1:amd64 1:2.5.2-1build1
2026-09-08 00:15:33 startup packages configure
2026-09-08 00:15:33 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-09-08 00:15:33 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-09-08 00:15:33 status installed libc-bin:amd64 2.39-0ubuntu8
2026-09-08 00:15:37 startup archives unpack
2026-09-08 00:15:37 upgrade libaudit-common:all 1:3.1.2-2.1build1 1:3.1.2-2.1build1
2026-09-08 00:15:37 status half-configured libaudit-common:all 1:3.1.2-2.1build1
2026-09-08 00:15:37 status unpacked libaudit-common:all 1:3.1.2-2.1build1
2026-09-08 00:15:37 status half-installed libaudit-common:all 1:3.1.2-2.1build1
2026-09-08 00:15:37 status unpacked libaudit-common:all 1:3.1.2-2.1build1
2026-09-08 00:15:37 startup packages configure
2026-09-08 00:15:37 configure libaudit-common:all 1:3.1.2-2.1build1 <none>
2026-09-08 00:15:37 status unpacked libaudit-common:all 1:3.1.2-2.1build1
2026-09-08 00:15:37 status half-configured libaudit-common:all 1:3.1.2-2.1build1
2026-09-08 00:15:37 status installed libaudit-common:all 1:3.1.2-2.1build1
2026-09-08 00:15:38 startup packages configure
2026-09-08 00:15:42 startup archives unpack
2026-09-08 00:15:42 upgrade libaudit1:amd64 1:3.1.2-2.1build1 1:3.1.2-2.1build1
2026-09-08 00:15:42 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-09-08 00:15:42 status half-configured libaudit1:amd64 1:3.1.2-2.1build1
2026-09-08 00:15:42 status unpacked libaudit1:amd64 1:3.1.2-2.1build1
2026-09-08 00:15:42 status half-installed libaudit1:amd64 1:3.1.2-2.1build1
2026-09-08 00:15:42 status unpacked libaudit1:amd64 1:3.1.2-2.1build1
2026-09-08 00:15:42 startup packages configure
2026-09-08 00:15:42 configure libaudit1:amd64 1:3.1.2-2.1build1 <none>
2026-09-08 00:15:42 status unpacked libaudit1:amd64 1:3.1.2-2.1build1
2026-09-08 00:15:42 status half-configured libaudit1:amd64 1:3.1.2-2.1build1
2026-09-08 00:15:42 status installed libaudit1:amd64 1:3.1.2-2.1build1
2026-09-08 00:15:42 startup packages configure
2026-09-08 00:15:42 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-09-08 00:15:42 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-09-08 00:15:42 status installed libc-bin:amd64 2.39-0ubuntu8
2026-09-08 00:15:46 startup archives unpack
2026-09-08 00:15:46 upgrade libblkid1:amd64 2.39.3-9ubuntu6 2.39.3-9ubuntu6
2026-09-08 00:15:46 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-09-08 00:15:46 status half-configured libblkid1:amd64 2.39.3-9ubuntu6
